job_id,platform,category_mapped,job_title,company,location,url
2043,Indeed,C Programming,Embedded Software Developer,Kunchy Simulation,Bandung,https://id.indeed.com/viewjob?jk=1dd3781783901a4a
2044,Indeed,C Programming,Software Support Engineer | Mining Technology,"Hexagon Mining, Inc.",Kalimantan Timur,https://id.indeed.com/viewjob?jk=74ff81d4c9cdf6f4
2045,Indeed,C Programming,Senior Tech Lead - Solutions,Axiata Digital Labs,Jakarta,https://id.indeed.com/viewjob?jk=5a7cf87e9592039e
2046,Indeed,C Programming,Software Engineer II -iOS,ZALORA SOUTH EAST ASIA PTE LTD,Jakarta,https://id.indeed.com/viewjob?jk=788effd773234020
2047,Indeed,C Programming,Sales Engineer,Humana International,Jakarta,https://id.indeed.com/viewjob?jk=1275a8d67df62edf
2048,Indeed,C Programming,PRINCIPAL ENGINEER (Special Project at NOBI),NOBI,Jakarta,https://id.indeed.com/viewjob?jk=71e43b2b784db824
2049,Indeed,C Programming,SENIOR ANDROID .NET PROGRAMMER,PT Bentang Altur Teknologia,Jakarta,https://id.indeed.com/viewjob?jk=32d1c396b5f2ddb8
2050,Indeed,C Programming,IoT Engineer,McEasy,Surabaya,https://id.indeed.com/viewjob?jk=d03caeb9d72d8932
2051,Indeed,C Programming,Mobile Engineer (iOS),PT Bank Net Indonesia Syariah Tbk,Jakarta,https://id.indeed.com/viewjob?jk=437305b0897dd22f
2052,Indeed,C Programming,iOS Engineers,Pusat Inovasi Global,Jakarta,https://id.indeed.com/viewjob?jk=74cb850f46e3e62b
2053,Indeed,C Programming,QA Specialist - Automation,TabSquare PTE.LTD.,Jakarta,https://id.indeed.com/viewjob?jk=579c5ab4eaa4d3a7
2054,Indeed,C Programming,Game Programmer,Game5Mobile,Surabaya,https://id.indeed.com/viewjob?jk=5ca23ab5a81fd377
2055,Indeed,C Programming,Artificial Inteligence Specialist,HashMicro Pte Ltd,Jakarta,https://id.indeed.com/viewjob?jk=46fb98c7b2225756
2056,Indeed,C Programming,Hydraulic Mechanical ( Jakarta Barat ),Dycom Engineering,Jakarta,https://id.indeed.com/viewjob?jk=072ff60e6261db66
2057,Indeed,C Programming,IoT and Automation Engineer Intern (Surabaya),Rexroth,Surabaya,https://id.indeed.com/viewjob?jk=bcf438c75eca7fa1
2058,Indeed,C Programming,BI Developer,NTT Ltd,Jakarta,https://id.indeed.com/viewjob?jk=dcef6c59de14cb2c
2059,Indeed,Video Editing,Social Media,PT Wynfield Global Ventures,Jakarta,https://id.indeed.com/viewjob?jk=1c12037ae5bcc331
2060,Indeed,Video Editing,Marketing Executive & Medical Marketing,Siloam Hospitals Group,Depok,https://id.indeed.com/viewjob?jk=a9e707275eed1dd7
2061,Indeed,Video Editing,Social Media Specialist,AiChat Pte Ltd,Indonesia,https://id.indeed.com/viewjob?jk=85ea705f6607d26b
2062,Indeed,Video Editing,Videographer,Jakarta,Jakarta,https://id.indeed.com/viewjob?jk=b71991c81ae68d6d
2063,Indeed,Video Editing,Adminstrasi,MadaniTec,Yogyakarta,https://id.indeed.com/viewjob?jk=1d2a6b5de1d96700
2064,Indeed,Video Editing,VIDEOGRAPHER,Putra Chandra Sentosa,Jakarta,https://id.indeed.com/viewjob?jk=703721af22077829
2065,Indeed,Video Editing,Camera Person,Kompas TV,Jakarta,https://id.indeed.com/viewjob?jk=51286879871a654c
2066,Indeed,Video Editing,VIDEOGRAPHER,TMC Indonesia,Indonesia,https://id.indeed.com/viewjob?jk=aab27b1c2291f4d0
2067,Indeed,Video Editing,Digital Journalist,Kompas TV,Jakarta,https://id.indeed.com/viewjob?jk=46a1ef98879d6660
2068,Indeed,Video Editing,Video Editing Intern,Jet Commerce,Jakarta,https://id.indeed.com/viewjob?jk=45643aa9206cd974
2069,Indeed,Video Editing,OFFICER - MULTIMEDIA,Summarecon,Jakarta,https://id.indeed.com/viewjob?jk=24122e69bb202e99
2070,Indeed,Video Editing,Producer,OLIVER Agency - APAC,Jakarta,https://id.indeed.com/viewjob?jk=81d0bdaff94079cf
2071,Indeed,Video Editing,Indonesian Translator (Remote) | Sigma AI,Sigma Group,Indonesia,https://id.indeed.com/viewjob?jk=fca2949f6dfa1a76
2072,Indeed,Video Editing,Content Creator Internship,PT YONGWANG ELECTRONICS INDONESIA,Jakarta,https://id.indeed.com/viewjob?jk=ed8e5f0c8a54dafd
2073,Indeed,Video Editing,Video Editor,ADGroup,Denpasar,https://id.indeed.com/viewjob?jk=971d42387e88d938
2074,Indeed,Video Editing,Video Editor,On Time Lapse,Remote,https://id.indeed.com/viewjob?jk=7ee9fa5266e0ad2e
2075,Indeed,Video Editing,Full-Time Marketing & Community Coordinator,PT David Gillanders,Badung,https://id.indeed.com/viewjob?jk=875dc5a6d2d61266
2076,Indeed,Video Editing,Content Creator,Seven Retail,Jakarta,https://id.indeed.com/viewjob?jk=a2c8c9b04d82ba46
2077,Indeed,Video Editing,Graphic Design Intern,KSB Indonesia,Jakarta,https://id.indeed.com/viewjob?jk=4cbe547d8dcb0fa1
2078,Indeed,Video Editing,Graphic Design,Bumi 360 Photobooth,Bali,https://id.indeed.com/viewjob?jk=963745c4b0e1d664
2079,Indeed,Video Editing,Video Editor – Hospitality Services Company (Kerobokan),High and Low Headhunters,Badung,https://id.indeed.com/viewjob?jk=1b8df4b8a2ebcd9f
2080,Indeed,Video Editing,Content Creator,Rora Beauty Bar and Spa,Tangerang,https://id.indeed.com/viewjob?jk=b4b1633830090ae8
2081,Indeed,Video Editing,Graphic Design,Peluang Kerjaku,Depok,https://id.indeed.com/viewjob?jk=7ace955ee33c2132
2082,Indeed,Video Editing,Video Editor,STERRY,Remote,https://id.indeed.com/viewjob?jk=4760b0da633876cc
2083,Indeed,Video Editing,Senior Video Editor/Motion Designer,Orange Uni,Remote,https://id.indeed.com/viewjob?jk=fb88b8c018bb5b04
2084,Indeed,Video Editing,Creative Design Intern (July Intake),Carousell Group,Jakarta,https://id.indeed.com/viewjob?jk=6b109bdfe9317796
2085,Indeed,Video Editing,Video Creator Internship - WFO Malang,Jagoanhosting,Jakarta,https://id.indeed.com/viewjob?jk=e18d60426a9cd5ef
2086,Indeed,Rust,Senior Software Engineer / Solutions Architect (Python & GenAI),Provectus,Jakarta,https://id.indeed.com/viewjob?jk=bd4d2c8877a2c4c7
2087,Indeed,Rust,"Senior QA Engineer (Backend), Rust / Java",Binance,Jakarta,https://id.indeed.com/viewjob?jk=5c7c67d4a09b4e62
2088,Indeed,Rust,Staff Data Engineer (Managerial Level),Populix,Jakarta,https://id.indeed.com/viewjob?jk=2ed18e221c1afa98
2089,Indeed,Vibe Coding,Capabilities & Insights Analyst - Panorama Financial Institutions Center,McKinsey & Company,Jakarta,https://id.indeed.com/viewjob?jk=0399afaf2e6b7d28
2090,Indeed,Vibe Coding,Product Manager (Healthcare AI - Indonesia),5STONES Group,Jakarta,https://id.indeed.com/viewjob?jk=6fdef21e402dd674
2091,Glints,AI,AI ENGINEER,Putra Boga Gemilang,"Kab. Sidoarjo, Jawa Timur",https://glints.com/id/opportunities/jobs/ai-engineer/fd993f53-8bae-4e35-a874-e5ca377771a4
2092,Glints,AI,AI/ML Engineer,PT Tricada Intronik,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/ai-ml-engineer/2f21b6d1-b931-4fd0-a090-8214f8931f82
2093,Glints,AI,AI Engineer,PT DUA DARA MEDIA (CLICKBAIT),"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/06b82881-29d4-4d44-9b4d-1fc7c2de4db4
2094,Glints,AI,AI Engineer,PT Fintech Technologi Terkini,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/90550ee6-6a9c-40a8-8660-58f18a7dad50
2095,Glints,AI,AI Engineer,Mitra Cakra Digital,"Kab. Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/ai-engineer/e028ef19-0491-4bca-abf6-03c31b8a9dda
2096,Glints,AI,AI/ML Engineer Intern,Sinergimp,"Kab. Semarang, Jawa Tengah",https://glints.com/id/opportunities/jobs/ai-ml-engineer-intern/65538f63-3db2-4693-8673-ddf97a9c4759
2097,Glints,AI,AI Engineer,Bareksa Portal Investasi / Bareksa.com,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/1a80dc49-5864-4cae-86c4-94424aceaa27
2098,Glints,AI,AI Engineer,Pt. Swadharma Duta Data,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/f112d498-097d-44f7-a6d3-55d460e09b6b
2099,Glints,AI,AI Engineer,Trade With Suli,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/ai-engineer/d5746a82-284c-4bfe-a24b-bc9880ecb6f5
2100,Glints,AI,AI Specialist,PT. Selalu Sukses Prima,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/ai-specialist/43f04e97-f518-41c3-a4ba-34598dc16f49
2101,Glints,AI,Ai engineer,PT. Agung Multi Cemerlang,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/ai-engineer/6b0a4d71-b441-45d5-87a1-83d964e860e8
2102,Glints,AI,AI engineer,PT. Lantabura Media,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/ai-engineer/c8ebfaf1-f98c-4f20-9f13-203b57dbc8c8
2103,Glints,AI,AI Engineer,Lamjaya Global Solusi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/88cb2447-557a-4f49-bdae-eedc9f6f93ba
2104,Glints,AI,AI Engineer,PT. Berlian Sistem Informasi,"Jakarta Timur, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/451ef4af-21cb-4ee4-a11c-e61d674196f4
2105,Glints,AI,AI Engineer (Intern),Madebyhumans,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer-intern/de2b4e0d-fbba-489d-8791-0e7f5784d9de
2106,Glints,AI,AI Engineer,Pt Kreator Solusi Informasi,"Jakarta Timur, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-engineer/8e001914-91db-4266-9ac4-5329ca3c9f56
2107,Glints,AI,Sr. AI Engineer,Synapsis.id,"Jakarta Timur, DKI Jakarta",https://glints.com/id/opportunities/jobs/sr-ai-engineer/02518c84-1a5b-4b97-bdaf-492eefda183e
2108,Glints,AI,AI Engineer,SotaTek,"Quận Cầu Giấy, Vietnam",https://glints.com/id/opportunities/jobs/ai-engineer/0e7beb3f-1ecd-4c19-b126-ccbb06109b85
2109,Glints,AI,AI ENGINEER – GEN AI,Viettel Cyber Security,"Quận Nam Từ Liêm, Vietnam",https://glints.com/id/opportunities/jobs/ai-engineer-gen-ai/d53845ee-66df-4d37-a7d3-c839fc60e4c2
2110,Glints,AI,AI ENGINEER,Công Ty Tnhh Tin Học & Dịch Vụ Nam Long,"Quận Bình Thạnh, Vietnam",https://glints.com/id/opportunities/jobs/ai-engineer/ec176b5f-9136-4848-bf27-bec6f7864606
2111,Glints,AI,AI Engineer,TMA Solutions,"Quận Mười Hai, Vietnam",https://glints.com/id/opportunities/jobs/ai-engineer/789d05b4-c271-42d7-9089-32e7f7648741
2112,Glints,AI,AI Engineer,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,"Quận Nam Từ Liêm, Vietnam",https://glints.com/id/opportunities/jobs/ai-engineer/54d1165a-7d2e-4b76-9db4-f27a9667bbf5
2113,Glints,AI,Desain Visual AI,Royal D'paragon Land,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/desain-visual-ai/64ca6dcd-347f-4046-96e9-36118ef4119f
2114,Glints,AI,AI ENGINEER PYTHON,PT Trans Hamana Teknologi,"Depok, Jawa Barat",https://glints.com/id/opportunities/jobs/ai-engineer-python/797834ce-c14c-4eaa-a0df-d03bd699382d
2115,Glints,AI,ML/AI Engineer,Viettel Cyber Security,"Quận Nam Từ Liêm, Vietnam",https://glints.com/id/opportunities/jobs/ml-ai-engineer/69cdc652-a013-46e1-a789-c2f9e14b5f97
2116,Glints,AI,Senior AI Engineer,PT Asa Ren Global Nusantara,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/senior-ai-engineer/2b619761-20b5-4221-8c76-1feb1877b8aa
2117,Glints,AI,Lowongan Magang – AI Researcher (WFA),PT. Solvera Global Teknologi,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/lowongan-magang-ai-researcher-wfa/a1b33199-0306-49e2-b52c-a93e99b57784
2118,Glints,AI,Principal AI Engineer,SMARTM2M Indonesia,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/principal-ai-engineer/c3286859-ba43-4b69-963a-a760f7dc43bf
2119,Glints,AI,AI CREATOR,CloudAgency,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/ai-creator/0525d21d-94cf-4498-8c50-5e09b2e7ebbf
2120,Glints,AI,AI Video Editor,PT Berkat Indah Garment,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/ai-video-editor/2c05331a-8b3b-41ae-be68-895701429dcd
2121,Glints,Data Science,Data Scientist,PT. Ebdesk Teknologi,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/data-scientist/2d27b94d-e7f0-4b2b-a2d2-d2eb84150475
2122,Glints,Data Science,Data Architect,PT Leap Digital Indonesia,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-architect/c6cb67f2-7e4f-4176-959d-857ac10e10bd
2123,Glints,Data Science,Data Scientist,PT RAPS MAJU BERSAMA,"Kab. Bekasi, Jawa Barat",https://glints.com/id/opportunities/jobs/data-scientist/ba3062bc-9e3b-40c7-aefe-0715d7f2bcd1
2124,Glints,Data Science,Data Scientist,Mobius Digital,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-scientist/14f3834d-0e84-4d8c-840f-9bdf5ac20ad2
2125,Glints,Data Science,Data Scientist,Dnalytics Consulting,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-scientist/a5380a82-0dac-44ef-8d39-1c6627aede24
2126,Glints,Data Science,Data Engineer,Pt. Solusi Pembayaran Elektronik,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/data-engineer/6db124fe-6a46-4581-b3a1-150c60b6e0a4
2127,Glints,Data Science,Data Engineer,PT Badr Interactive,"Depok, Jawa Barat",https://glints.com/id/opportunities/jobs/data-engineer/d875b086-bc88-4a63-a123-a6df05c6365d
2128,Glints,Data Science,Data Scientist,PT. Hitech Smart Solution,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-scientist/694dafb2-0c58-4621-b69e-b2aeaa1ce4b6
2129,Glints,Data Science,Data Engineer,VocaGame,"Surabaya, Jawa Timur",https://glints.com/id/opportunities/jobs/data-engineer/4528ea73-4224-4774-b359-14c7f375a7ae
2130,Glints,Data Science,Data Engineer,Magna Solusi Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/61445bc0-4cb9-43d4-ae5c-32fbc9fed8a2
2131,Glints,Data Science,Science Teacher,Jakarta Tuition Center,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/science-teacher/4abd6575-2c2d-46e1-bb9b-83216b888922
2132,Glints,Data Science,SCIENCE TEACHERS,Sekolah Highscope Indonesia Denpasar,"Denpasar, Bali",https://glints.com/id/opportunities/jobs/science-teachers/8de2c9f1-f7ee-47ea-b51e-e408b8c7f80f
2133,Glints,Data Science,Data Engineer,PT. 4net Prima Solusi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/d6dda347-e962-4ecb-b1d6-c50f916e1139
2134,Glints,Data Science,Data Scientist,PT Karsa Omni Teknologi Adicipta,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-scientist/f0173634-761b-4aff-8f91-0fffff0d1cf4
2135,Glints,Data Science,Data Engineer,PT. Solvera Global Teknologi,"Tangerang, Banten",https://glints.com/id/opportunities/jobs/data-engineer/6c08b6df-9aa3-48ef-9d39-d2ed9de7ec20
2136,Glints,Data Science,Data Engineer,Bvarta,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/data-engineer/168e54f6-aeb5-4016-a679-659bbefb5f90
2137,Glints,Data Science,Data Engineer,PT Avows Technologies,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/f83f7ae1-fe4f-40eb-9c60-4228af8cf358
2138,Glints,Data Science,Data Engineer,PT. Deptech Digital Indonesia,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/9f8f781f-0aa4-4413-ae87-1c2e6a8d7f53
2139,Glints,Data Science,DATA ENGINEER,PT Pasti Makmur Abadi,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/b7e0c458-52fe-4951-8ea8-68193a212de4
2140,Glints,Data Science,Tutor Science,IEC. Incorporate,"Pontianak, Kalimantan Barat",https://glints.com/id/opportunities/jobs/tutor-science/2146c878-859c-4125-bced-db87c57fd397
2141,Glints,Data Science,STAFF DATA ENTRY,PT ALTHAFUNISSA FAWWAZ INDONESIA,"Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/staff-data-entry/b3cc087c-d158-4758-ac5a-950dcaeb1f09
2142,Glints,Data Science,Data Engineer,Altek Citra Cemerlang,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/91f3c089-3bb1-448f-99f9-d916a055deca
2143,Glints,Data Science,Data Engineer,PT Sigma Global Teknologi,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/c2e9d225-5c47-4b45-a27b-fef42e695bf3
2144,Glints,Data Science,Principal Data Insight Expert,PT Tricada Intronik,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/principal-data-insight-expert/b35c8c29-7718-4cd0-8ccb-c01bf5e5dd64
2145,Glints,Data Science,Data Engineer,Inwave Studio,"Quận Hà Đông, Vietnam",https://glints.com/id/opportunities/jobs/data-engineer/9923feeb-96e5-47ac-9dcc-1603b1156649
2146,Glints,Data Science,Data Engineer,Nityo Infotech,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/8d108cc2-6566-457a-8561-711807b60e0e
2147,Glints,Data Science,Data Engineer,PT Cybertrend Intrabuana,"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/0a07ddd4-6626-4ccc-a88d-044a33148566
2148,Glints,Data Science,Data Engineer,PT Quadra Karya Santosa,"Tangerang Selatan, Banten",https://glints.com/id/opportunities/jobs/data-engineer/8531e3a6-14c0-4638-84aa-be3805b6bff3
2149,Glints,Data Science,Data Engineer,IYKRA (PT Pusat Inovasi Nusantara),"Jakarta Selatan, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/5391c5cb-d856-4ce8-87ce-71eb601cfe1f
2150,Glints,Data Science,Data Engineer,Insignia,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/data-engineer/d36daab7-3d4e-4556-a556-362c24fdfbf1
2151,Glints,UI UX,UI/UX Designer,Uprint.id,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/1c698ac7-7938-4996-a868-72f919d9fe3a
2152,Glints,UI UX,UI/UX Designer,LabMu,"Yogyakarta, DI Yogyakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/56dd1155-79ae-46df-b692-48257f7adf6c
2153,Glints,UI UX,UI/UX Designer,Geekgarden,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/4724ca98-a108-4633-bb1d-61de62b2a025
2154,Glints,UI UX,UI/UX Designer,PT Evore Inovasi Digital,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/ui-ux-designer/981b03e3-25f0-4a1b-bfa7-7fef8ac07a56
2155,Glints,UI UX,UI/UX Designer,PT Cakra Tekno Nusantara,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/ui-ux-designer/5299f9df-5767-4779-b394-6cad14c7266a
2156,Glints,UI UX,UI/UX Designer,PT Digdaya Inovasi Gemilang,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/20fd7e57-a5df-481d-82f4-505e66608042
2157,Glints,UI UX,Web UI/UX Designer,PT. Mega Creative Promosindo Jogja,"Kab. Bantul, DI Yogyakarta",https://glints.com/id/opportunities/jobs/web-ui-ux-designer/d9a169a8-1d38-4b9f-8b48-703cae4abaa2
2158,Glints,UI UX,UI/UX Designer,PT Mediatechindo,"Yogyakarta, DI Yogyakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/4b5634df-7861-4ca2-97a6-b92ad7a835c4
2159,Glints,UI UX,UI/UX Designer,PT. Rukun Sejahtera Teknik,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/10b02bc5-ecd8-4089-b657-086cdb16107a
2160,Glints,UI UX,UI/UX Designer,PT Reka Multi Aptika,"Jakarta Pusat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/9ac555b0-366a-4d5f-8d7d-c8e26d0644b4
2161,Glints,UI UX,UI/UX Designer,Kretya Studio,"Bekasi, Jawa Barat",https://glints.com/id/opportunities/jobs/ui-ux-designer/3a55da6c-cf9f-4521-b707-c645f8f50b65
2162,Glints,UI UX,UI/UX Designer,PT Nusa Kemilau Bahari,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/ui-ux-designer/18e63edc-18f8-44d6-afc5-1a59f0d39784
2163,Glints,UI UX,UI/UX Designer Intern,Sukhakala Photobooth,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/ui-ux-designer-intern/27eae152-2e8c-4815-9208-428718582c32
2164,Glints,UI UX,UI/UX Designer,Kelanara Studio,"Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/ui-ux-designer/c53b3ec5-9644-4dc1-a91c-78ac8746a9db
2165,Glints,UI UX,UI UX DESIGNER,Công ty Cổ Phần Admicro,"Quận Thanh Xuân, Vietnam",https://glints.com/id/opportunities/jobs/ui-ux-designer/af763a4b-4f04-447f-b621-bdb1b113b9ed
2166,Glints,UI UX,UX/UI Designer Intern,TMA Solutions,"Quận Mười Hai, Vietnam",https://glints.com/id/opportunities/jobs/ux-ui-designer-intern/7ca6a5e8-6e08-4225-a622-9f2ce02ebe0d
2167,Glints,UI UX,UI/UX Designer,PT Holink Digital Solusi,"Jakarta Utara, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/dd64a366-74c2-4f6c-890e-bc97960a9086
2168,Glints,UI UX,UI/UX Designer,PT Tequisa Indonesia,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/d344e19e-7536-46f1-8243-fb910ae24169
2169,Glints,UI UX,UI/UX DESIGNER,CÔNG TY TNHH NEXGEN BROS,"Quận Thủ Đức, Vietnam",https://glints.com/id/opportunities/jobs/ui-ux-designer/be305dec-c088-4128-8644-cdc2b04b4350
2170,Glints,UI UX,UI/UX Designer,Công ty Cổ phần Công nghệ SotaTek,"Quận Cầu Giấy, Vietnam",https://glints.com/id/opportunities/jobs/ui-ux-designer/07455f79-017e-4eb1-9171-0f19def0cb7e
2171,Glints,UI UX,UI/UX Desainer,Wigathagroup,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-desainer/5648efc4-bc29-4b11-bf8a-642a9eadc027
2172,Glints,UI UX,UI UX Designer Intern,Noak,"Central, Singapore",https://glints.com/id/opportunities/jobs/ui-ux-designer-intern/3ae8e0d0-057e-4c5f-a06a-1253c60285c3
2173,Glints,UI UX,UI/UX Desainer,Cyber Olympus,"Kab. Sleman, DI Yogyakarta",https://glints.com/id/opportunities/jobs/ui-ux-desainer/8897e85e-1f79-4c7a-a3f4-43affa146f79
2174,Glints,UI UX,UX/UI Designer (Web & Mobile),Moniva Viet Nam,"Quận Một, Vietnam",https://glints.com/id/opportunities/jobs/ux-ui-designer-web-and-mobile/05f59610-73fe-4f24-865a-7d94ee019510
2175,Glints,UI UX,UI/UX Designer,HRM Labs Indonesia,"Quận Một, Vietnam",https://glints.com/id/opportunities/jobs/ui-ux-designer/a5976bf1-f214-4736-a30b-a863c2afa8fc
2176,Glints,UI UX,UI/UX Designer,CÔNG TY CỔ PHẦN THỰC PHẨM HỮU NGHỊ,"Quận Bảy, Vietnam",https://glints.com/id/opportunities/jobs/ui-ux-designer/4d0a8695-9f48-4e8c-b774-2de39e20efd7
2177,Glints,UI UX,UI/UX Designer,Mac Marketing,"Quận Tân Bình, Vietnam",https://glints.com/id/opportunities/jobs/ui-ux-designer/ab8047e8-53f7-4a3e-b861-9ee019278404
2178,Glints,UI UX,Web UI/UX Designer,CÔNG TY TNHH TMT SEN VÀNG VIỆT NAM,"Quận Thủ Đức, Vietnam",https://glints.com/id/opportunities/jobs/web-ui-ux-designer/ccaf054b-6ef5-420a-a75b-6f537e86952c
2179,Glints,UI UX,[Freelance] UI/UX Designer,PT. Medeva Multi Talenta,"Malang, Jawa Timur",https://glints.com/id/opportunities/jobs/freelance-ui-ux-designer/8c118096-a650-4992-b6dc-3c08e962d987
2180,Glints,UI UX,UI/UX Designer,Soedarpo Informatika,"Jakarta Barat, DKI Jakarta",https://glints.com/id/opportunities/jobs/ui-ux-designer/0d4a606b-c393-4029-874b-600ae5ac4372
2181,Glints,Engineering,engineering,Lazuardi Food,"Bandung, Jawa Barat",https://glints.com/id/opportunities/jobs/engineering/62ea3b5b-2a42-404d-9e2e-54ed68306cdf
2182,Glints,Engineering,Engineering,Cita Ria Harmoni,"Kab. Tangerang, Banten",https://glints.com/id/opportunities/jobs/engineering/43fc7d90-906b-4c30-a4f8-150713ca29a5
2183,Glints,Engineering,Engineering,PT. Reckat Composites Delmima,"Kab. Bogor, Jawa Barat",https://glints.com/id/opportunities/jobs/engineering/235477bd-6855-495d-b654-cdd6ccc9d534
2184,Glints,Engineering,engineering,La Baracca,"Kab. Badung, Bali",https://glints.com/id/opportunities/jobs/engineering/407a5828-8f88-49be-81c8-bd7e2aa192bc
2185,Glints,Engineering,Engineering,Amartya Group,"Malang, Jawa Timur",https://glints.com/id/opportunities/jobs/engineering/4979de98-d36f-458f-8da2-96aa625cb13f
2186,Glints,Engineering,Engineering,Karura Logistics,"Kab. Sidoarjo, Jawa Timur",https://glints.com/id/opportunities/jobs/engineering/179e0082-30f3-4f35-89be-b83c8959e8b8
2187,Glints,Engineering,Engineering,MARI BEACH CLUB,"Kab. Badung, Bali",https://glints.com/id/opportunities/jobs/engineering/3a6227fa-54a1-41fa-babb-f1b044eca4b7
2188,Glints,Engineering,Engineering,PT. SANT GROUP INDONESIA,"Kab. Bekasi, Jawa Barat",https://glints.com/id/opportunities/jobs/engineering/6b08866d-fd6f-495b-85cc-e1ff450a34e5
2189,Glints,Engineering,Engineering,Falala Chocolate,"Denpasar, Bali",https://glints.com/id/opportunities/jobs/engineering/a2024d91-8f5d-455f-b54b-ca3d304d0e60
2190,Glints,Engineering,Engineering,Surya Kembar Villas,"Kab. Gianyar, Bali",https://glints.com/id/opportunities/jobs/engineering/90544ba2-994e-4431-8cc0-d6a57df9a81b
2191,Glints,Engineering,Engineering,PT Rechand Elektrikindo,"Jakarta Timur, DKI Jakarta",https://glints.com/id/opportunities/jobs/engineering/ce8c72da-d286-4044-bbcb-3262e5ec9ce4
2192,Glints,Engineering,Engineering,The Shady Family,"Kab. Badung, Bali",https://glints.com/id/opportunities/jobs/engineering/4fd9e1b0-c374-4fed-9081-942cea2ee8c3
